item,year,week_of_year,weekly_sales,week_has_holiday,store
6,2015,43,331,0,6
6,2015,44,306,0,6
6,2015,45,333,0,6
6,2015,46,354,1,6
6,2015,47,326,0,6
6,2015,48,333,1,6
6,2015,49,228,0,6
6,2015,50,228,0,6
6,2015,51,260,0,6
6,2015,52,262,1,6
6,2015,53,117,1,6
6,2016,1,243,0,6
6,2016,2,233,0,6
6,2016,3,228,1,6
6,2016,4,218,0,6
6,2016,5,250,0,6
6,2016,6,263,1,6
6,2016,7,236,1,6
6,2016,8,260,0,6
6,2016,9,295,0,6
6,2016,10,289,0,6
6,2016,11,322,0,6
6,2016,12,290,1,6
6,2016,13,330,0,6
6,2016,14,394,0,6
6,2016,15,336,0,6
6,2016,16,365,0,6
6,2016,17,327,1,6
6,2016,18,386,0,6
6,2016,19,363,0,6
6,2016,20,347,0,6
6,2016,21,358,0,6
6,2016,22,373,1,6
6,2016,23,406,0,6
6,2016,24,400,1,6
6,2016,25,413,0,6
6,2016,26,456,0,6
6,2016,27,422,1,6
6,2016,28,419,0,6
6,2016,29,446,0,6
6,2016,30,456,0,6
6,2016,31,354,0,6
6,2016,32,378,0,6
6,2016,33,381,0,6
6,2016,34,377,0,6
6,2016,35,324,1,6
6,2016,36,343,1,6
6,2016,37,318,0,6
6,2016,38,375,0,6
6,2016,39,336,0,6
6,2016,40,331,0,6
6,2016,41,331,1,6
6,2016,42,323,0,6
6,2016,43,326,0,6
6,2016,44,377,0,6
6,2016,45,351,1,6
6,2016,46,349,0,6
6,2016,47,362,1,6
6,2016,48,322,0,6
6,2016,49,247,0,6
6,2016,50,227,0,6
6,2016,51,256,1,6
6,2016,52,217,1,6
6,2016,53,113,1,6
6,2017,1,237,0,6
6,2017,2,252,0,6
6,2017,3,218,1,6
6,2017,4,247,0,6
6,2017,5,244,0,6
6,2017,6,276,0,6
6,2017,7,264,1,6
6,2017,8,286,1,6
6,2017,9,316,0,6
6,2017,10,317,0,6
6,2017,11,333,0,6
6,2017,12,304,0,6
6,2017,13,332,0,6
6,2017,14,405,0,6
6,2017,15,375,1,6
6,2017,16,363,0,6
6,2017,17,385,0,6
6,2017,18,388,0,6
6,2017,19,395,0,6
6,2017,20,400,0,6
6,2017,21,372,0,6
6,2017,22,419,1,6
6,2017,23,456,0,6
6,2017,24,407,0,6
6,2017,25,434,1,6
6,2017,26,436,0,6
6,2017,27,449,1,6
6,2017,28,436,0,6
6,2017,29,414,0,6
6,2017,30,456,0,6
6,2017,31,390,0,6
6,2017,32,415,0,6
6,2017,33,419,0,6
6,2017,34,407,0,6
6,2017,35,359,1,6
6,2017,36,369,1,6
6,2017,37,376,0,6
6,2017,38,367,0,6
6,2017,39,350,0,6
6,2017,40,340,0,6
6,2017,41,363,1,6
6,2017,42,348,0,6
6,2017,43,378,0,6
6,2017,44,356,0,6
6,2017,45,336,1,6
6,2017,46,383,0,6
6,2017,47,383,1,6
6,2017,48,342,0,6
6,2017,49,273,0,6
6,2017,50,256,0,6
6,2017,51,254,1,6
6,2017,52,282,1,6
7,2013,1,175,1,6
7,2013,2,158,0,6
7,2013,3,164,0,6
7,2013,4,165,1,6
7,2013,5,201,0,6
7,2013,6,176,0,6
7,2013,7,208,1,6
7,2013,8,206,1,6
7,2013,9,222,0,6
7,2013,10,258,0,6
7,2013,11,257,0,6
7,2013,12,248,0,6
7,2013,13,239,1,6
7,2013,14,272,0,6
7,2013,15,261,0,6
7,2013,16,289,0,6
7,2013,17,270,0,6
7,2013,18,294,1,6
7,2013,19,291,0,6
7,2013,20,299,0,6
7,2013,21,294,0,6
7,2013,22,316,1,6
7,2013,23,338,0,6
7,2013,24,290,0,6
7,2013,25,322,1,6
7,2013,26,326,0,6
7,2013,27,311,1,6
7,2013,28,350,0,6
7,2013,29,321,0,6
7,2013,30,339,0,6
7,2013,31,324,0,6
7,2013,32,269,0,6
7,2013,33,284,0,6
7,2013,34,280,0,6
7,2013,35,319,1,6
7,2013,36,296,1,6
7,2013,37,290,0,6
7,2013,38,262,0,6
7,2013,39,249,0,6
7,2013,40,219,0,6
7,2013,41,245,0,6
7,2013,42,242,1,6
7,2013,43,250,0,6
7,2013,44,253,0,6
7,2013,45,270,0,6
7,2013,46,261,1,6
7,2013,47,276,0,6
7,2013,48,277,1,6
7,2013,49,198,0,6
7,2013,50,195,0,6
7,2013,51,187,0,6
7,2013,52,168,1,6
7,2014,1,261,1,6
7,2014,2,192,0,6
7,2014,3,198,0,6
7,2014,4,224,1,6
7,2014,5,232,0,6
7,2014,6,245,0,6
7,2014,7,220,1,6
7,2014,8,219,1,6
7,2014,9,250,0,6
7,2014,10,284,0,6
7,2014,11,257,0,6
7,2014,12,297,0,6
7,2014,13,288,0,6
7,2014,14,311,0,6
7,2014,15,309,0,6
7,2014,16,314,1,6
7,2014,17,317,0,6
7,2014,18,353,0,6
7,2014,19,345,0,6
7,2014,20,311,0,6
7,2014,21,362,0,6
7,2014,22,339,1,6
7,2014,23,351,0,6
7,2014,24,384,0,6
7,2014,25,358,1,6
7,2014,26,349,0,6
7,2014,27,391,1,6
7,2014,28,373,0,6
7,2014,29,390,0,6
7,2014,30,362,0,6
7,2014,31,318,0,6
7,2014,32,342,0,6
7,2014,33,309,0,6
7,2014,34,326,0,6
7,2014,35,284,1,6
7,2014,36,291,1,6
7,2014,37,320,0,6
7,2014,38,312,0,6
7,2014,39,303,0,6
7,2014,40,298,0,6
7,2014,41,271,0,6
7,2014,42,284,1,6
7,2014,43,302,0,6
7,2014,44,333,0,6
7,2014,45,289,0,6
7,2014,46,331,1,6
7,2014,47,310,0,6
7,2014,48,325,1,6
7,2014,49,217,0,6
7,2014,50,230,0,6
7,2014,51,192,0,6
7,2014,52,259,1,6
7,2015,1,150,1,6
7,2015,2,227,0,6
7,2015,3,216,0,6
7,2015,4,192,1,6
7,2015,5,202,0,6
7,2015,6,226,0,6
7,2015,7,219,1,6
7,2015,8,224,1,6
7,2015,9,225,0,6
7,2015,10,276,0,6
7,2015,11,277,0,6
7,2015,12,275,0,6
7,2015,13,309,0,6
7,2015,14,324,1,6
7,2015,15,367,1,6
7,2015,16,337,0,6
7,2015,17,332,0,6
7,2015,18,351,0,6
7,2015,19,353,0,6
7,2015,20,369,0,6
7,2015,21,375,0,6
7,2015,22,343,1,6
7,2015,23,367,0,6
7,2015,24,393,0,6
7,2015,25,363,1,6
7,2015,26,368,0,6
7,2015,27,383,1,6
7,2015,28,409,0,6
7,2015,29,438,0,6
7,2015,30,384,0,6
7,2015,31,374,0,6
7,2015,32,367,0,6
7,2015,33,337,0,6
7,2015,34,350,0,6
7,2015,35,378,0,6
7,2015,36,363,1,6
7,2015,37,327,1,6
7,2015,38,369,0,6
7,2015,39,330,0,6
7,2015,40,302,0,6
7,2015,41,320,0,6
7,2015,42,319,1,6
7,2015,43,317,0,6
7,2015,44,327,0,6
7,2015,45,308,0,6
7,2015,46,312,1,6
7,2015,47,321,0,6
7,2015,48,322,1,6
7,2015,49,289,0,6
7,2015,50,237,0,6
7,2015,51,230,0,6
7,2015,52,242,1,6
7,2015,53,128,1,6
7,2016,1,231,0,6
7,2016,2,229,0,6
7,2016,3,235,1,6
7,2016,4,265,0,6
7,2016,5,273,0,6
7,2016,6,260,1,6
7,2016,7,249,1,6
7,2016,8,253,0,6
7,2016,9,313,0,6
7,2016,10,297,0,6
7,2016,11,315,0,6
7,2016,12,294,1,6
7,2016,13,345,0,6
7,2016,14,373,0,6
7,2016,15,366,0,6
7,2016,16,354,0,6
7,2016,17,379,1,6
7,2016,18,403,0,6
7,2016,19,363,0,6
7,2016,20,392,0,6
7,2016,21,368,0,6
7,2016,22,396,1,6
7,2016,23,425,0,6
7,2016,24,383,1,6
7,2016,25,412,0,6
7,2016,26,408,0,6
7,2016,27,435,1,6
7,2016,28,448,0,6
7,2016,29,440,0,6
7,2016,30,448,0,6
7,2016,31,385,0,6
7,2016,32,373,0,6
7,2016,33,372,0,6
7,2016,34,360,0,6
7,2016,35,400,1,6
7,2016,36,377,1,6
7,2016,37,337,0,6
7,2016,38,354,0,6
7,2016,39,363,0,6
7,2016,40,301,0,6
7,2016,41,311,1,6
7,2016,42,340,0,6
7,2016,43,330,0,6
7,2016,44,330,0,6
7,2016,45,379,1,6
7,2016,46,362,0,6
7,2016,47,340,1,6
7,2016,48,305,0,6
7,2016,49,264,0,6
7,2016,50,292,0,6
7,2016,51,265,1,6
7,2016,52,208,1,6
7,2016,53,87,1,6
7,2017,1,242,0,6
7,2017,2,227,0,6
7,2017,3,230,1,6
7,2017,4,229,0,6
7,2017,5,285,0,6
7,2017,6,244,0,6
7,2017,7,250,1,6
7,2017,8,272,1,6
7,2017,9,322,0,6
7,2017,10,336,0,6
7,2017,11,310,0,6
7,2017,12,299,0,6
7,2017,13,327,0,6
7,2017,14,392,0,6
7,2017,15,367,1,6
7,2017,16,399,0,6
7,2017,17,352,0,6
7,2017,18,380,0,6
7,2017,19,418,0,6
7,2017,20,402,0,6
7,2017,21,367,0,6
7,2017,22,412,1,6
7,2017,23,440,0,6
7,2017,24,391,0,6
7,2017,25,411,1,6
7,2017,26,436,0,6
7,2017,27,467,1,6
7,2017,28,458,0,6
7,2017,29,443,0,6
7,2017,30,446,0,6
7,2017,31,393,0,6
7,2017,32,400,0,6
7,2017,33,432,0,6
7,2017,34,390,0,6
7,2017,35,398,1,6
7,2017,36,356,1,6
7,2017,37,338,0,6
7,2017,38,377,0,6
7,2017,39,366,0,6
7,2017,40,362,0,6
7,2017,41,386,1,6
7,2017,42,353,0,6
7,2017,43,309,0,6
7,2017,44,327,0,6
7,2017,45,374,1,6
7,2017,46,387,0,6
7,2017,47,340,1,6
7,2017,48,286,0,6
7,2017,49,271,0,6
7,2017,50,245,0,6
7,2017,51,273,1,6
7,2017,52,285,1,6
8,2013,1,260,1,6
8,2013,2,222,0,6
8,2013,3,221,0,6
8,2013,4,245,1,6
8,2013,5,263,0,6
8,2013,6,273,0,6
8,2013,7,260,1,6
8,2013,8,263,1,6
8,2013,9,298,0,6
8,2013,10,329,0,6
8,2013,11,313,0,6
8,2013,12,327,0,6
8,2013,13,345,1,6
8,2013,14,343,0,6
8,2013,15,347,0,6
8,2013,16,380,0,6
8,2013,17,384,0,6
8,2013,18,372,1,6
8,2013,19,376,0,6
8,2013,20,374,0,6
8,2013,21,383,0,6
8,2013,22,393,1,6
8,2013,23,399,0,6
8,2013,24,423,0,6
8,2013,25,396,1,6
8,2013,26,389,0,6
8,2013,27,461,1,6
8,2013,28,424,0,6
8,2013,29,411,0,6
8,2013,30,464,0,6
8,2013,31,384,0,6
8,2013,32,341,0,6
8,2013,33,377,0,6
8,2013,34,406,0,6
8,2013,35,379,1,6
8,2013,36,341,1,6
8,2013,37,343,0,6
8,2013,38,365,0,6
8,2013,39,336,0,6
8,2013,40,367,0,6
8,2013,41,310,0,6
8,2013,42,343,1,6
8,2013,43,367,0,6
8,2013,44,365,0,6
8,2013,45,344,0,6
8,2013,46,353,1,6
8,2013,47,374,0,6
8,2013,48,352,1,6
8,2013,49,273,0,6
8,2013,50,265,0,6
8,2013,51,260,0,6
8,2013,52,265,1,6
8,2014,1,312,1,6
8,2014,2,254,0,6
8,2014,3,273,0,6
8,2014,4,267,1,6
8,2014,5,256,0,6
8,2014,6,315,0,6
8,2014,7,289,1,6
8,2014,8,284,1,6
8,2014,9,329,0,6
8,2014,10,359,0,6
8,2014,11,364,0,6
8,2014,12,375,0,6
8,2014,13,321,0,6
8,2014,14,410,0,6
8,2014,15,413,0,6
8,2014,16,379,1,6
8,2014,17,427,0,6
8,2014,18,400,0,6
8,2014,19,464,0,6
8,2014,20,463,0,6
8,2014,21,480,0,6
8,2014,22,456,1,6
8,2014,23,510,0,6
8,2014,24,504,0,6
8,2014,25,479,1,6
8,2014,26,505,0,6
8,2014,27,543,1,6
8,2014,28,519,0,6
8,2014,29,487,0,6
8,2014,30,481,0,6
8,2014,31,454,0,6
8,2014,32,437,0,6
8,2014,33,450,0,6
8,2014,34,456,0,6
8,2014,35,421,1,6
8,2014,36,441,1,6
8,2014,37,365,0,6
8,2014,38,419,0,6
8,2014,39,395,0,6
8,2014,40,371,0,6
8,2014,41,383,0,6
8,2014,42,408,1,6
8,2014,43,384,0,6
8,2014,44,409,0,6
8,2014,45,409,0,6
8,2014,46,409,1,6
8,2014,47,415,0,6
8,2014,48,428,1,6
8,2014,49,287,0,6
8,2014,50,324,0,6
8,2014,51,302,0,6
8,2014,52,288,1,6
8,2015,1,165,1,6
8,2015,2,274,0,6
8,2015,3,272,0,6
8,2015,4,324,1,6
8,2015,5,272,0,6
8,2015,6,324,0,6
8,2015,7,318,1,6
8,2015,8,300,1,6
8,2015,9,320,0,6
8,2015,10,381,0,6
8,2015,11,407,0,6
8,2015,12,347,0,6
8,2015,13,373,0,6
8,2015,14,429,1,6
8,2015,15,389,1,6
8,2015,16,401,0,6
8,2015,17,462,0,6
8,2015,18,445,0,6
8,2015,19,501,0,6
8,2015,20,490,0,6
8,2015,21,474,0,6
8,2015,22,443,1,6
8,2015,23,493,0,6
8,2015,24,457,0,6
8,2015,25,488,1,6
8,2015,26,464,0,6
8,2015,27,476,1,6
8,2015,28,541,0,6
8,2015,29,517,0,6
8,2015,30,541,0,6
8,2015,31,475,0,6
8,2015,32,475,0,6
8,2015,33,456,0,6
8,2015,34,421,0,6
8,2015,35,474,0,6
8,2015,36,469,1,6
8,2015,37,414,1,6
8,2015,38,425,0,6
8,2015,39,431,0,6
8,2015,40,386,0,6
8,2015,41,388,0,6
8,2015,42,400,1,6
8,2015,43,420,0,6
8,2015,44,399,0,6
8,2015,45,444,0,6
8,2015,46,434,1,6
8,2015,47,410,0,6
8,2015,48,423,1,6
8,2015,49,312,0,6
8,2015,50,306,0,6
8,2015,51,289,0,6
8,2015,52,320,1,6
8,2015,53,165,1,6
8,2016,1,279,0,6
8,2016,2,287,0,6
8,2016,3,289,1,6
8,2016,4,278,0,6
8,2016,5,301,0,6
8,2016,6,323,1,6
8,2016,7,327,1,6
8,2016,8,351,0,6
8,2016,9,378,0,6
8,2016,10,393,0,6
8,2016,11,392,0,6
8,2016,12,437,1,6
8,2016,13,413,0,6
8,2016,14,441,0,6
8,2016,15,432,0,6
8,2016,16,500,0,6
8,2016,17,438,1,6
8,2016,18,513,0,6
8,2016,19,506,0,6
8,2016,20,525,0,6
8,2016,21,512,0,6
8,2016,22,510,1,6
8,2016,23,519,0,6
8,2016,24,544,1,6
8,2016,25,539,0,6
8,2016,26,527,0,6
8,2016,27,546,1,6
8,2016,28,597,0,6
8,2016,29,559,0,6
8,2016,30,582,0,6
8,2016,31,468,0,6
8,2016,32,540,0,6
8,2016,33,522,0,6
8,2016,34,470,0,6
8,2016,35,489,1,6
8,2016,36,466,1,6
8,2016,37,477,0,6
8,2016,38,403,0,6
8,2016,39,477,0,6
8,2016,40,459,0,6
8,2016,41,463,1,6
8,2016,42,443,0,6
8,2016,43,444,0,6
8,2016,44,465,0,6
8,2016,45,501,1,6
8,2016,46,474,0,6
8,2016,47,443,1,6
8,2016,48,356,0,6
8,2016,49,295,0,6
8,2016,50,362,0,6
8,2016,51,304,1,6
8,2016,52,234,1,6
8,2016,53,143,1,6
8,2017,1,288,0,6
8,2017,2,289,0,6
8,2017,3,319,1,6
8,2017,4,322,0,6
8,2017,5,341,0,6
8,2017,6,352,0,6
8,2017,7,311,1,6
8,2017,8,355,1,6
8,2017,9,394,0,6
8,2017,10,374,0,6
8,2017,11,418,0,6
8,2017,12,416,0,6
8,2017,13,434,0,6
8,2017,14,469,0,6
8,2017,15,496,1,6
8,2017,16,456,0,6
8,2017,17,472,0,6
8,2017,18,537,0,6
8,2017,19,532,0,6
8,2017,20,511,0,6
8,2017,21,509,0,6
8,2017,22,553,1,6
8,2017,23,556,0,6
8,2017,24,563,0,6
8,2017,25,577,1,6
8,2017,26,636,0,6
8,2017,27,585,1,6
8,2017,28,586,0,6
8,2017,29,595,0,6
8,2017,30,604,0,6
8,2017,31,520,0,6
8,2017,32,522,0,6
8,2017,33,533,0,6
8,2017,34,527,0,6
8,2017,35,512,1,6
8,2017,36,471,1,6
8,2017,37,479,0,6
8,2017,38,474,0,6
8,2017,39,473,0,6
8,2017,40,468,0,6
8,2017,41,480,1,6
8,2017,42,450,0,6
8,2017,43,480,0,6
8,2017,44,453,0,6
8,2017,45,494,1,6
8,2017,46,508,0,6
8,2017,47,505,1,6
8,2017,48,370,0,6
8,2017,49,341,0,6
8,2017,50,366,0,6
8,2017,51,332,1,6
8,2017,52,423,1,6
9,2013,1,199,1,6
9,2013,2,173,0,6
9,2013,3,160,0,6
9,2013,4,157,1,6
9,2013,5,170,0,6
9,2013,6,166,0,6
9,2013,7,179,1,6
9,2013,8,159,1,6
9,2013,9,209,0,6
9,2013,10,234,0,6
9,2013,11,221,0,6
9,2013,12,202,0,6
9,2013,13,231,1,6
9,2013,14,233,0,6
9,2013,15,242,0,6
9,2013,16,253,0,6
9,2013,17,248,0,6
9,2013,18,261,1,6
9,2013,19,262,0,6
9,2013,20,231,0,6
9,2013,21,263,0,6
9,2013,22,279,1,6
9,2013,23,278,0,6
9,2013,24,300,0,6
9,2013,25,289,1,6
9,2013,26,285,0,6
9,2013,27,266,1,6
9,2013,28,308,0,6
9,2013,29,283,0,6
9,2013,30,286,0,6
9,2013,31,250,0,6
9,2013,32,272,0,6
9,2013,33,241,0,6
9,2013,34,268,0,6
9,2013,35,260,1,6
9,2013,36,234,1,6
9,2013,37,239,0,6
9,2013,38,224,0,6
9,2013,39,217,0,6
9,2013,40,192,0,6
9,2013,41,213,0,6
9,2013,42,257,1,6
9,2013,43,250,0,6
9,2013,44,240,0,6
9,2013,45,242,0,6
9,2013,46,244,1,6
9,2013,47,244,0,6
9,2013,48,211,1,6
9,2013,49,174,0,6
9,2013,50,178,0,6
9,2013,51,188,0,6
9,2013,52,169,1,6
9,2014,1,205,1,6
9,2014,2,188,0,6
9,2014,3,185,0,6
9,2014,4,178,1,6
9,2014,5,182,0,6
9,2014,6,199,0,6
9,2014,7,203,1,6
9,2014,8,204,1,6
9,2014,9,193,0,6
9,2014,10,262,0,6
9,2014,11,251,0,6
9,2014,12,217,0,6
9,2014,13,251,0,6
9,2014,14,271,0,6
9,2014,15,264,0,6
9,2014,16,260,1,6
9,2014,17,292,0,6
9,2014,18,297,0,6
9,2014,19,290,0,6
9,2014,20,288,0,6
9,2014,21,273,0,6
9,2014,22,294,1,6
9,2014,23,329,0,6
9,2014,24,311,0,6
9,2014,25,322,1,6
9,2014,26,315,0,6
9,2014,27,350,1,6
9,2014,28,358,0,6
9,2014,29,340,0,6
9,2014,30,310,0,6
9,2014,31,309,0,6
9,2014,32,325,0,6
9,2014,33,283,0,6
9,2014,34,274,0,6
9,2014,35,290,1,6
9,2014,36,284,1,6
9,2014,37,286,0,6
9,2014,38,273,0,6
9,2014,39,252,0,6
9,2014,40,218,0,6
9,2014,41,258,0,6
9,2014,42,278,1,6
9,2014,43,258,0,6
9,2014,44,276,0,6
9,2014,45,285,0,6
9,2014,46,303,1,6
9,2014,47,247,0,6
9,2014,48,284,1,6
9,2014,49,202,0,6
9,2014,50,205,0,6
9,2014,51,186,0,6
9,2014,52,198,1,6
9,2015,1,115,1,6
9,2015,2,162,0,6
9,2015,3,193,0,6
9,2015,4,199,1,6
9,2015,5,224,0,6
9,2015,6,216,0,6
9,2015,7,202,1,6
9,2015,8,224,1,6
9,2015,9,184,0,6
9,2015,10,244,0,6
9,2015,11,222,0,6
9,2015,12,233,0,6
9,2015,13,235,0,6
9,2015,14,273,1,6
9,2015,15,302,1,6
9,2015,16,283,0,6
9,2015,17,329,0,6
9,2015,18,329,0,6
9,2015,19,338,0,6
9,2015,20,291,0,6
9,2015,21,315,0,6
9,2015,22,301,1,6
9,2015,23,327,0,6
9,2015,24,379,0,6
9,2015,25,332,1,6
9,2015,26,343,0,6
9,2015,27,366,1,6
9,2015,28,376,0,6
9,2015,29,372,0,6
9,2015,30,384,0,6
9,2015,31,338,0,6
9,2015,32,305,0,6
9,2015,33,326,0,6
9,2015,34,303,0,6
9,2015,35,321,0,6
9,2015,36,334,1,6
9,2015,37,301,1,6
9,2015,38,289,0,6
9,2015,39,294,0,6
9,2015,40,257,0,6
9,2015,41,288,0,6
9,2015,42,273,1,6
9,2015,43,290,0,6
9,2015,44,291,0,6
9,2015,45,269,0,6
9,2015,46,280,1,6
9,2015,47,297,0,6
9,2015,48,286,1,6
9,2015,49,191,0,6
9,2015,50,207,0,6
9,2015,51,221,0,6
9,2015,52,214,1,6
9,2015,53,87,1,6
9,2016,1,194,0,6
9,2016,2,188,0,6
9,2016,3,223,1,6
9,2016,4,198,0,6
9,2016,5,208,0,6
9,2016,6,219,1,6
9,2016,7,212,1,6
9,2016,8,212,0,6
9,2016,9,287,0,6
9,2016,10,267,0,6
9,2016,11,282,0,6
9,2016,12,270,1,6
9,2016,13,298,0,6
9,2016,14,300,0,6
9,2016,15,338,0,6
9,2016,16,301,0,6
9,2016,17,298,1,6
9,2016,18,371,0,6
9,2016,19,311,0,6
9,2016,20,338,0,6
9,2016,21,341,0,6
9,2016,22,340,1,6
9,2016,23,383,0,6
9,2016,24,345,1,6
9,2016,25,355,0,6
9,2016,26,340,0,6
9,2016,27,408,1,6
9,2016,28,412,0,6
9,2016,29,379,0,6
9,2016,30,397,0,6
9,2016,31,343,0,6
9,2016,32,312,0,6
9,2016,33,354,0,6
9,2016,34,323,0,6
9,2016,35,286,1,6
9,2016,36,319,1,6
9,2016,37,292,0,6
9,2016,38,321,0,6
9,2016,39,300,0,6
9,2016,40,298,0,6
9,2016,41,298,1,6
9,2016,42,320,0,6
9,2016,43,255,0,6
9,2016,44,333,0,6
9,2016,45,327,1,6
9,2016,46,334,0,6
9,2016,47,286,1,6
9,2016,48,258,0,6
9,2016,49,253,0,6
9,2016,50,206,0,6
9,2016,51,262,1,6
9,2016,52,189,1,6
9,2016,53,82,1,6
9,2017,1,229,0,6
9,2017,2,220,0,6
9,2017,3,224,1,6
9,2017,4,191,0,6
9,2017,5,230,0,6
9,2017,6,235,0,6
9,2017,7,237,1,6
9,2017,8,242,1,6
9,2017,9,264,0,6
9,2017,10,285,0,6
9,2017,11,304,0,6
9,2017,12,282,0,6
9,2017,13,315,0,6
9,2017,14,295,0,6
9,2017,15,322,1,6
9,2017,16,327,0,6
9,2017,17,365,0,6
9,2017,18,354,0,6
9,2017,19,325,0,6
9,2017,20,357,0,6
9,2017,21,349,0,6
9,2017,22,352,1,6
9,2017,23,374,0,6
9,2017,24,392,0,6
9,2017,25,383,1,6
9,2017,26,403,0,6
9,2017,27,397,1,6
9,2017,28,397,0,6
9,2017,29,415,0,6
9,2017,30,356,0,6
9,2017,31,342,0,6
9,2017,32,359,0,6
9,2017,33,343,0,6
9,2017,34,374,0,6
9,2017,35,325,1,6
9,2017,36,323,1,6
9,2017,37,342,0,6
9,2017,38,360,0,6
9,2017,39,328,0,6
9,2017,40,303,0,6
9,2017,41,271,1,6
9,2017,42,284,0,6
9,2017,43,302,0,6
9,2017,44,311,0,6
9,2017,45,328,1,6
9,2017,46,318,0,6
9,2017,47,313,1,6
9,2017,48,293,0,6
9,2017,49,239,0,6
9,2017,50,228,0,6
9,2017,51,234,1,6
9,2017,52,302,1,6
10,2013,1,258,1,6
10,2013,2,222,0,6
10,2013,3,212,0,6
10,2013,4,227,1,6
10,2013,5,196,0,6
10,2013,6,241,0,6
10,2013,7,245,1,6
10,2013,8,240,1,6
10,2013,9,249,0,6
10,2013,10,278,0,6
10,2013,11,308,0,6
10,2013,12,303,0,6
10,2013,13,283,1,6
10,2013,14,354,0,6
10,2013,15,324,0,6
10,2013,16,348,0,6
10,2013,17,358,0,6
10,2013,18,389,1,6
10,2013,19,350,0,6
10,2013,20,392,0,6
10,2013,21,403,0,6
10,2013,22,380,1,6
10,2013,23,376,0,6
10,2013,24,393,0,6
10,2013,25,388,1,6
10,2013,26,388,0,6
10,2013,27,406,1,6
10,2013,28,403,0,6
10,2013,29,398,0,6
10,2013,30,438,0,6
10,2013,31,373,0,6
10,2013,32,365,0,6
10,2013,33,365,0,6
10,2013,34,370,0,6
10,2013,35,351,1,6
10,2013,36,352,1,6
10,2013,37,315,0,6
10,2013,38,326,0,6
10,2013,39,361,0,6
10,2013,40,329,0,6
10,2013,41,340,0,6
10,2013,42,321,1,6
10,2013,43,315,0,6
10,2013,44,332,0,6
10,2013,45,365,0,6
10,2013,46,328,1,6
10,2013,47,348,0,6
10,2013,48,308,1,6
10,2013,49,250,0,6
10,2013,50,243,0,6
10,2013,51,258,0,6
10,2013,52,240,1,6
10,2014,1,286,1,6
10,2014,2,255,0,6
10,2014,3,238,0,6
10,2014,4,264,1,6
10,2014,5,257,0,6
10,2014,6,253,0,6
10,2014,7,275,1,6
10,2014,8,297,1,6
10,2014,9,287,0,6
10,2014,10,347,0,6
10,2014,11,334,0,6
10,2014,12,306,0,6
10,2014,13,350,0,6
10,2014,14,391,0,6
10,2014,15,413,0,6
10,2014,16,365,1,6
10,2014,17,394,0,6
10,2014,18,391,0,6
10,2014,19,441,0,6
10,2014,20,406,0,6
10,2014,21,447,0,6
10,2014,22,451,1,6
10,2014,23,404,0,6
10,2014,24,419,0,6
10,2014,25,437,1,6
10,2014,26,443,0,6
10,2014,27,471,1,6
10,2014,28,464,0,6
10,2014,29,488,0,6
10,2014,30,483,0,6
10,2014,31,456,0,6
10,2014,32,459,0,6
10,2014,33,399,0,6
10,2014,34,444,0,6
10,2014,35,448,1,6
10,2014,36,421,1,6
10,2014,37,376,0,6
10,2014,38,350,0,6
10,2014,39,374,0,6
10,2014,40,404,0,6
10,2014,41,352,0,6
10,2014,42,352,1,6
10,2014,43,333,0,6
10,2014,44,389,0,6
10,2014,45,399,0,6
10,2014,46,371,1,6
10,2014,47,399,0,6
10,2014,48,359,1,6
10,2014,49,283,0,6
10,2014,50,290,0,6
10,2014,51,277,0,6
10,2014,52,271,1,6
10,2015,1,160,1,6
10,2015,2,256,0,6
10,2015,3,270,0,6
10,2015,4,286,1,6
10,2015,5,278,0,6
10,2015,6,280,0,6
10,2015,7,275,1,6
10,2015,8,283,1,6
10,2015,9,316,0,6
10,2015,10,320,0,6
10,2015,11,371,0,6
10,2015,12,366,0,6
10,2015,13,341,0,6
10,2015,14,427,1,6
10,2015,15,418,1,6
10,2015,16,412,0,6
10,2015,17,394,0,6
10,2015,18,385,0,6
10,2015,19,434,0,6
10,2015,20,451,0,6
10,2015,21,457,0,6
10,2015,22,467,1,6
10,2015,23,504,0,6
10,2015,24,485,0,6
10,2015,25,514,1,6
10,2015,26,447,0,6
10,2015,27,463,1,6
10,2015,28,482,0,6
10,2015,29,492,0,6
10,2015,30,527,0,6
10,2015,31,480,0,6
10,2015,32,472,0,6
10,2015,33,457,0,6
10,2015,34,431,0,6
10,2015,35,457,0,6
10,2015,36,450,1,6
10,2015,37,403,1,6
10,2015,38,398,0,6
10,2015,39,392,0,6
10,2015,40,408,0,6
10,2015,41,390,0,6
10,2015,42,400,1,6
10,2015,43,384,0,6
10,2015,44,398,0,6
10,2015,45,430,0,6
10,2015,46,432,1,6
10,2015,47,431,0,6
10,2015,48,414,1,6
10,2015,49,278,0,6
10,2015,50,321,0,6
10,2015,51,275,0,6
10,2015,52,248,1,6
10,2015,53,170,1,6
10,2016,1,279,0,6
10,2016,2,295,0,6
10,2016,3,302,1,6
10,2016,4,271,0,6
10,2016,5,330,0,6
10,2016,6,295,1,6
10,2016,7,309,1,6
10,2016,8,309,0,6
10,2016,9,361,0,6
10,2016,10,364,0,6
10,2016,11,372,0,6
10,2016,12,372,1,6
10,2016,13,458,0,6
10,2016,14,433,0,6
10,2016,15,413,0,6
